versionCreated,text,storyId,sourceCode
2022-11-30 07:45:44+00:00,Bank of England consults on remaining Basel bank capital rules,urn:newsml:newswire.refinitiv.com:20221130:nL8N32Q1L3:4,NS:RTRS
2022-11-29 16:45:56+00:00,UPDATE 1-Barclays CEO says doctors 'very optimistic' as cancer detected early,urn:newsml:newswire.refinitiv.com:20221129:nL1N32P1GM:1,NS:RTRS
2022-11-29 16:06:54+00:00,"Barclays CEO says his cancer was 'detected early', doctors 'very optimistic'",urn:newsml:newswire.refinitiv.com:20221129:nL8N32P4ZQ:4,NS:RTRS
2022-11-29 16:00:55+00:00,"BARCLAYS CEO SAYS HIS CANCER WAS ""DETECTED EARLY,"" IS ""VERY LOCALISED"" AND DOCTORS ""VERY OPTIMISTIC""",urn:newsml:newswire.refinitiv.com:20221129:nL8N32P4ZQ:1,NS:RTRS
2022-11-29 15:19:06+00:00,"EUROPE RESEARCH ROUNDUP-Halma, IMI, Solvay",urn:newsml:newswire.refinitiv.com:20221129:nL4N32P1BE:4,NS:RTRS
2022-11-29 03:08:16.881000+00:00,BARCLAYS <BARC.L>: JEFFERIES RAISES TARGET PRICE TO 318P FROM 299P,urn:newsml:newswire.refinitiv.com:20221129:nFWN32O1X6:1,NS:RTRS
2022-11-29 01:27:37+00:00,PRESS DIGEST-British Business - Nov 29,urn:newsml:newswire.refinitiv.com:20221129:nL4N32P09K:1,NS:RTRS
2022-11-28 11:13:38+00:00,"UPDATE 2-Barclays CEO Venkat to undergo cancer treatment, prognosis 'excellent'",urn:newsml:newswire.refinitiv.com:20221128:nL4N32O1VR:1,NS:RTRS
2022-11-28 09:42:55+00:00,Barclays says CEO to undergo cancer treatment and to work from home,urn:newsml:newswire.refinitiv.com:20221128:nL4N32O1UB:3,NS:RTRS
2022-11-28 09:35:18+00:00,BRIEF-Barclays Says CEO To Undergo Treatment For Non-Hodgkin Lymphoma,urn:newsml:newswire.refinitiv.com:20221128:nTUC4NV8N9:1,NS:RTRS
2022-11-28 09:32:34.875000+00:00,"BARCLAYS SAYS CEO IN LETTER SAID DURING TREATMENT PERIOD, CO WILL RUN NORMALLY, AND CEO WILL CONTINUE TO BE ACTIVELY ENGAGED IN MANAGING IT",urn:newsml:newswire.refinitiv.com:20221128:nTUC4NV8N9:4,NS:RTRS
2022-11-28 09:31:54.690000+00:00,BARCLAYS SAYS CEO IN LETTER SAID TREATMENT LIKELY TO LAST 12 TO 16 WEEKS,urn:newsml:newswire.refinitiv.com:20221128:nTUC4NV8N9:3,NS:RTRS
2022-11-28 09:30:29.158000+00:00,"BARCLAYS - CEO, C.S. VENKATAKRISHNAN, HAS INFORMED BARCLAYS BOARD AND HIS COLLEAGUES THAT HE WILL BE UNDERGOING TREATMENT FOR NON-HODGKIN LYMPHOMA",urn:newsml:newswire.refinitiv.com:20221128:nTUC4NV8N9:2,NS:RTRS
2022-11-28 09:30:01.152000+00:00,BARCLAYS PLC BARCLAYS BANK PLC  - UPDATE REGARDING CHIEF EXECUTIVE OFFICER,urn:newsml:newswire.refinitiv.com:20221128:nTUC4NV8N9:1,NS:RTRS
2022-11-25 18:30:57+00:00,British crime agency recovers $65 mln of suspect money in Barclays accounts,urn:newsml:newswire.refinitiv.com:20221125:nL8N32L3XW:3,NS:RTRS
2022-11-25 18:26:58.094000+00:00,Refinitiv Newscasts - European retailers hope for best on Black Friday,urn:newsml:newswire.refinitiv.com:20221125:nRTV6KYyck:18,NS:RTRS
2022-11-25 07:46:39+00:00,ANALYSIS-Out of fashion: Gucci faces daunting task to replace top designer,urn:newsml:newswire.refinitiv.com:20221125:nL1N32L0CN:1,NS:RTRS
2022-11-25 05:00:00+00:00,ANALYSIS-Out of fashion: Gucci faces daunting task to replace top designer,urn:newsml:newswire.refinitiv.com:20221125:nL8N32K398:1,NS:RTRS
