versionCreated,text,storyId,sourceCode
2022-10-05 09:50:58+00:00,BRIEF-Standard Chartered Bought Back 2.1 Million Shares On LSE- HKEX Filing,urn:newsml:newswire.refinitiv.com:20221005:nFWN3151DZ:1,NS:RTRS
2022-10-05 08:34:17.315000+00:00,STANDARD CHARTERED BOUGHT BACK 2.1 MLN SHARES ON LSE FOR 12.3 MLN POUNDS ON OCT 4- HKEX FILING,urn:newsml:newswire.refinitiv.com:20221005:nFWN3151DZ:1,NS:RTRS
2022-10-05 03:26:05+00:00,BUZZ-HSBC's HK shares jump most in 20 months on report of Canadian business sale,urn:newsml:newswire.refinitiv.com:20221005:nL1N31605G:1,NS:RTRS
2022-10-04 14:14:04+00:00,"EXCLUSIVE-Banks divert gold supply from India to China, Turkey - sources",urn:newsml:newswire.refinitiv.com:20221004:nL4N31522D:2,NS:RTRS
2022-10-04 10:18:42+00:00,UPDATE 1-Sri Lanka cenbank to hold rates as inflation worries persist,urn:newsml:newswire.refinitiv.com:20221004:nL1N3150K5:3,NS:RTRS
2022-10-03 20:21:09+00:00,Ghana's Cocobod signs $1.13 bln loan for 2022/23 cocoa purchases,urn:newsml:newswire.refinitiv.com:20221003:nL8N3145EF:1,NS:RTRS
2022-10-03 08:51:04.704000+00:00,STANDARD CHARTERED PLC BOUGHT BACK 2 MLN SHARES ON LSE FOR 11.6 MLN POUNDS ON SEPT 30 - HKEX FILING,urn:newsml:newswire.refinitiv.com:20221003:nFWN31204Z:1,NS:RTRS
2022-10-02 13:32:04+00:00,Saudi Arabia makes five international banks primary dealers in gov't debt,urn:newsml:newswire.refinitiv.com:20221002:nS8N30Q06J:1,NS:RTRS
2022-10-02 13:18:40.257000+00:00,"SAUDI FINANCE MINISTRY SIGNS AGREEMENT WITH BNP PARIBAS, CITI GROUP, GOLDMAN SACHS, STANDARD CHARTERED AND J.P. MORGAN TO DEAL IN GOVERNMENT DEBT INSTRUMENTS -STATEMENT",urn:newsml:newswire.refinitiv.com:20221002:nS8N30Q06J:1,NS:RTRS
2022-10-01 12:37:30.699000+00:00,STANDARD CHRTRD PLC  - UPDATE FROM THE REMUNERATION COMMITTEE,urn:newsml:newswire.refinitiv.com:20221001:nTUC8QPL2W:1,NS:RTRS
