,Y,buzz_News,buzz_News_Headline,buzz_News_Social,buzz_Social,innovation_News,innovation_News_Headline,innovation_News_Social,innovation_Social,laborDispute_News,laborDispute_News_Headline,laborDispute_News_Social,laborDispute_Social,layoffs_News,layoffs_News_Headline,layoffs_News_Social,layoffs_Social,managementTrust_News,managementTrust_News_Headline,managementTrust_News_Social,managementTrust_Social,mentions_News,mentions_News_Headline,mentions_News_Social,mentions_Social,ticker_
307,2023,45984.8,1564.5,62237.5,16252.7,0.032258,0.0,0.022124,0.040816,0.010638,0.0,0.007407,0.027027,0.035088,0.0,0.026726,0.045603,0.085714,0.0,0.076271,0.0625,14495.0,896.0,20462.0,5967.0,GE
308,2022,122753.2,5474.3,162044.8,39291.6,0.076923,1.0,0.070588,0.174757,0.024691,0.153846,0.021016,0.025157,0.025907,0.0,0.015625,0.071429,0.079208,0.0,0.075117,0.081744,28243.0,2429.0,36555.0,8312.0,CAT
309,2023,57528.9,2421.8,62345.6,4816.7,0.125,0.058824,0.071429,0.098361,0.087574,0.340909,0.086674,0.076923,0.01438,0.0,0.013642,0.083333,0.02122,0.0,0.021016,0.1,13446.0,1034.0,15046.0,1600.0,CAT
310,2022,28713.2,677.0,51011.5,22298.3,0.078431,0.0,0.077419,0.029851,0.071429,0.333333,0.046512,0.000912,0.0,0.0,0.083333,0.083333,0.005155,0.0,0.088235,0.136364,7151.0,474.0,11348.0,4197.0,ELV
311,2023,25147.6,794.0,27068.1,1920.5,0.022637,0.0,0.022637,0.08,0.007207,0.0,0.011976,0.021505,0.005246,0.0,0.009346,0.016129,0.053691,0.0,0.050955,0.021277,7446.0,535.0,7722.0,276.0,ELV
312,2022,218569.75,8586.6,338262.7,119692.95,0.129032,0.222222,0.031818,0.015625,0.007933,0.111111,0.020202,0.028571,0.0625,0.304348,0.067263,0.113245,0.019725,0.071856,0.020101,0.038583,32662.0,4001.0,64600.0,31938.0,GS
313,2023,226804.5,12097.3,315445.1,88640.6,0.02214,0.009709,0.007449,0.007429,0.003743,0.0,0.002548,0.005529,0.06549,0.3,0.063878,0.081129,0.030481,0.02454,0.012158,0.026966,38648.0,5212.0,63395.0,24747.0,GS
314,2022,185496.7,11318.6,303322.7,117826.0,0.033016,0.116883,0.028549,0.021978,0.018215,0.033333,0.011151,0.011245,0.068345,0.170213,0.058225,0.080035,0.045283,0.0,0.02963,0.034934,29700.0,5805.0,59183.0,29483.0,MS
315,2023,91282.6,6477.1,143469.7,52187.1,0.032147,0.032787,0.021094,0.011303,0.01363,0.013889,0.011287,0.00363,0.063548,0.153439,0.07683,0.112598,0.065949,0.123077,0.051561,0.02207,17207.0,3428.0,31880.0,14673.0,MS
316,2022,34257.7,1517.5,73913.75,39656.05,0.25,1.0,0.090909,0.090909,0.0,0.0,0.007168,0.013605,0.020761,0.0,0.015306,0.016129,0.015748,0.0,0.051502,0.051502,10035.0,1070.0,28840.0,18805.0,ISRG
317,2023,30550.7,1143.0,42157.8,11607.1,0.666667,0.0,0.133333,0.052632,0.0,0.0,0.0,0.0,0.00451,0.0,0.004459,0.0,0.1,0.0,0.076923,0.038265,9388.0,814.0,14814.0,5426.0,ISRG
318,2022,58970.2,2732.5,72707.05,13736.85,0.08,0.0,0.061538,0.033333,0.05,0.0,0.039216,0.076923,0.025641,0.0,0.017794,0.039604,0.059785,0.0,0.056201,0.016667,17842.0,1759.0,23852.0,6010.0,MDLZ
319,2023,29625.2,1273.0,40795.4,11170.2,0.05,0.038462,0.046512,0.0625,0.035088,0.0,0.032258,0.029412,0.010667,0.0,0.008016,0.0,0.214286,0.0,0.082759,0.023529,9551.0,770.0,12726.0,3175.0,MDLZ
320,2022,254496.15,7486.1,356298.55,101802.4,0.129032,0.296296,0.050544,0.031209,0.027027,0.5,0.029918,0.06135,0.01,0.0,0.006299,0.009217,0.017335,0.0,0.059406,0.1,54683.0,3948.0,90726.0,36043.0,LMT
321,2023,104959.4,3389.7,141279.3,36319.9,0.027484,0.055556,0.022436,0.019436,0.04918,0.222222,0.024896,0.058394,0.025862,0.0,0.011905,0.014085,0.005906,0.033333,0.007612,0.022167,23083.0,1697.0,35238.0,12155.0,LMT
322,2022,45406.6,1551.0,89130.8,43724.2,0.166667,0.117647,0.035752,0.096154,0.0,0.0,0.002415,0.011173,0.009217,0.0,0.009242,0.012579,0.028103,0.0,0.021467,0.013514,12423.0,884.0,28341.0,15918.0,AMAT
323,2023,32480.800000000003,1456.0,41299.5,8818.7,0.2,0.025974,0.111111,0.111111,0.006079,0.0,0.004916,0.0,0.015504,0.0,0.012195,0.029851,0.024742,0.0,0.021898,0.008153,10941.0,803.0,14757.0,3816.0,AMAT
324,2022,85879.4,3137.4,140592.6,54713.2,0.125,0.266667,0.0625,0.065574,0.25,0.0,0.020833,0.020833,0.005348,0.0,0.004831,0.019802,0.086486,0.022857,0.065173,0.113208,23356.0,1904.0,38488.0,15132.0,NOW
325,2023,49035.5,1870.5,65502.7,16467.2,0.034884,0.0,0.033898,0.111111,0.008573,0.0,0.006001,0.00641,0.074074,0.0,0.020202,0.027778,0.051414,0.027211,0.103896,0.103896,15600.0,1163.0,21900.0,6300.0,NOW
326,2022,24721.35,1101.0,28159.5,3438.15,0.023981,0.0,0.023981,0.029197,0.0,0.0,0.0014,0.001407,0.022063,0.0,0.020065,0.0,0.058632,0.0,0.166667,0.166667,6710.0,710.0,7724.0,1014.0,BKNG
327,2023,15035.6,632.1,18087.8,3052.2,0.019139,0.0,0.017467,0.090909,0.0,0.0,0.0,0.0,0.052632,0.0,0.028571,0.0,0.026966,0.0,0.046512,0.105263,4855.0,497.0,6072.0,1217.0,BKNG
328,2022,108798.6,4473.0,178015.2,69216.6,0.2,0.333333,0.03869,0.02439,0.041667,0.0,0.012539,0.0181,0.052632,0.0,0.015564,0.015727,0.019737,0.0,0.026936,0.055944,28970.0,2733.0,54190.0,25220.0,GILD
329,2023,37808.7,1566.0,55323.9,17515.2,0.1,0.0,0.036036,0.037736,0.002907,0.0,0.002439,0.011561,0.007884,0.0,0.014252,0.023256,0.004367,0.0,0.010989,0.023256,12336.0,967.0,18727.0,6391.0,GILD
330,2022,88170.9,4138.5,180577.1,92406.2,0.044776,0.076923,0.023256,0.111111,0.00949,0.0,0.00823,0.020833,0.003125,0.0,0.002265,0.002461,0.067039,0.142857,0.060914,0.025,29660.0,2149.0,58890.0,29230.0,BLK
331,2023,23785.5,867.0,32181.3,8395.8,0.027027,0.0,0.014184,0.024691,0.00565,0.090909,0.005319,0.0,0.040112,0.105263,0.047325,0.10101,0.066901,0.0,0.060317,0.007634,5727.0,487.0,8892.0,3165.0,BLK
332,2022,116249.55,2801.5,181862.5,65612.95,0.089552,0.333333,0.043624,0.125,0.141176,0.095238,0.087977,0.099338,0.013115,0.0,0.010843,0.011236,0.018779,0.066667,0.018439,0.031496,22543.0,1653.0,48675.0,26132.0,DE
333,2023,49099.0,982.0,67271.0,18172.0,0.025,1.0,0.02439,0.038095,0.142857,0.0,0.053933,0.020408,0.007075,0.333333,0.006468,0.006435,0.011675,0.0,0.009878,0.011236,10345.0,683.0,16075.0,5730.0,DE
334,2022,15379.55,680.0,18765.7,3386.15,1.0,0.125,0.222222,0.060606,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.196078,0.0,0.179641,0.029851,5693.0,466.0,7763.0,2070.0,SYK
335,2023,4822.6,250.0,6002.6,1180.0,0.083333,0.0,0.066667,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.032258,0.04,0.006944,0.0,0.006329,0.0,2274.0,201.0,2954.0,680.0,SYK
336,2022,144077.8,4248.5,179281.7,35203.9,0.077922,0.0,0.030769,0.022989,0.033333,0.0,0.018868,0.015873,0.0181,0.0625,0.011142,0.025806,0.10274,0.0,0.056604,0.139535,34983.0,2155.0,48068.0,13085.0,AXP
337,2023,62327.2,1766.0,77014.1,14686.9,0.041379,0.0,0.039216,0.090909,0.012407,0.0,0.009891,0.0,0.019251,0.001874,0.01676,0.004717,0.053097,0.0,0.036585,0.028369,17271.0,979.0,23238.0,5967.0,AXP
338,2022,35111.75,1355.0,83160.95,48049.200000000004,0.166667,0.0,0.012903,0.012903,0.03125,0.0,0.027397,0.028571,0.055556,0.0,0.042857,0.0,0.264706,0.0,0.225,0.011494,9609.0,829.0,31468.0,21859.0,TJX
339,2023,21924.1,666.0,30715.0,8790.9,0.000578,0.0,0.000465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051724,0.0,0.046512,0.005848,6681.0,437.0,13268.0,6587.0,TJX
340,2022,25663.95,570.4,33914.65,8250.7,0.044444,0.0,0.095238,0.2,0.151515,0.0,0.125,0.05,0.030769,0.0,0.015385,0.0,0.08,0.0,0.065217,0.021277,6693.0,488.0,12808.0,6115.0,ADP
341,2023,18921.9,537.5,21182.9,2261.0,0.074074,0.0,0.074074,0.0,0.008264,0.0,0.007092,0.032258,0.035124,0.0,0.041667,0.142857,0.03352,0.0,0.033333,0.037975,5211.0,359.0,6394.0,1183.0,ADP
342,2022,56999.8,2355.0,183603.30000000002,126603.5,0.057692,0.25,0.043165,0.014085,0.017544,0.090909,0.038462,0.038462,0.012959,0.090909,0.045455,0.047619,0.101266,0.109091,0.067227,0.063158,17888.0,1402.0,37740.0,19852.0,CVS
343,2023,45352.2,1562.5,69330.9,23978.7,0.025641,0.090909,0.015209,0.018692,0.009709,0.0,0.004255,0.0,0.014156,0.0,0.008101,0.010256,0.015306,0.0,0.008317,0.005988,15691.0,1000.0,25111.0,9420.0,CVS
344,2022,40175.2,1861.5,61850.65,21675.45,0.1,0.1,0.090909,0.5,0.0,0.0,0.009662,0.013793,0.013477,0.074074,0.013477,0.020619,0.093023,0.0,0.093023,0.055556,12945.0,1089.0,20829.0,7884.0,ADI
345,2023,21203.6,765.0,23519.4,2315.8,0.076923,1.0,0.069895,0.2,0.003704,0.0,0.003636,0.0,0.0,0.0,0.0,0.0,0.019544,0.0,0.018927,0.0,7531.0,602.0,8702.0,1171.0,ADI
346,2022,292508.8,17567.05,468271.60000000003,175762.8,0.053333,0.071429,0.026556,0.009596,0.072235,0.03125,0.055054,0.006935,0.054002,0.113208,0.032009,0.023256,0.033803,0.0,0.02181,0.022684,56089.0,9264.0,104810.0,48721.0,C
347,2023,102570.1,6190.8,159059.9,56489.8,0.015228,0.015936,0.008798,0.013953,0.017045,0.0,0.009656,0.00464,0.043987,0.155477,0.042892,0.034976,0.035088,0.087805,0.019449,0.036145,20704.0,4079.0,36365.0,15661.0,C
348,2022,42217.3,1283.0,67763.55,25546.25,0.108108,0.190476,0.055696,0.098039,0.026316,0.0,0.014085,0.000153,0.0,0.0,0.0,0.0,0.166667,0.166667,0.108108,0.108108,15548.0,1008.0,24912.0,9364.0,VRTX
349,2023,20207.8,729.9,25978.3,5770.5,0.103896,0.25,0.095238,0.095238,0.0,0.0,0.0,0.0,0.0,0.0,0.004598,0.039216,0.110633,0.0,0.100727,0.137931,8346.0,627.0,10619.0,2273.0,VRTX
350,2022,35352.15,1323.75,43180.65,7828.5,0.054545,0.333333,0.068966,0.166667,0.014815,0.0,0.013072,0.018391,0.0,0.0,0.003373,0.031746,0.133333,0.166667,0.071429,0.111111,8560.0,958.0,12207.0,3647.0,MMC
351,2023,18407.3,622.0,19655.2,1247.9,0.044118,0.0,0.034483,0.071429,0.0,0.0,0.0,0.0,0.25,0.013986,0.05,0.0,0.028571,0.0,0.020101,0.0,5561.0,555.0,6174.0,613.0,MMC
352,2022,16951.3,843.5,23922.9,6971.6,0.6,0.0,0.409091,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134831,0.0,0.082474,0.016393,6480.0,678.0,10087.0,3607.0,AMT
353,2023,13474.8,625.5,16364.3,2889.5,0.032258,0.0,0.027027,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.006215,0.030864,0.008649,0.0,0.00852,0.0,4595.0,389.0,5842.0,1247.0,AMT
354,2022,59328.25,2974.5,130640.65,71312.4,0.052632,0.25,0.026846,0.038462,0.007752,0.0,0.005588,0.018349,0.024691,0.0,0.009966,0.012605,0.07767,0.0,0.055814,0.052632,16554.0,1268.0,39608.0,23054.0,MO
355,2023,57081.7,1339.7,74706.8,17625.1,0.034557,0.615385,0.020126,0.012048,0.005891,0.0,0.00496,0.0,0.002312,0.0,0.005571,0.009302,0.033333,0.0,0.126582,0.126582,10801.0,715.0,16774.0,5973.0,MO
356,2022,53392.5,1872.5,87302.65,33910.15,0.034247,1.0,0.12,0.12,0.017544,0.0,0.011236,0.00056,0.108108,0.0,0.036866,0.042553,0.026316,0.25,0.009132,0.018519,13331.0,1234.0,23876.0,10545.0,SCHW
357,2023,62158.3,3758.5,156830.4,94672.1,0.031496,0.0,0.04878,0.04878,0.0,0.0,0.0,0.0,0.000363,0.058824,0.001206,0.003026,0.018164,0.007979,0.009709,0.009709,15271.0,1371.0,44299.0,29028.0,SCHW
358,2022,28284.1,1355.2,48300.4,20016.3,0.083333,0.0,0.068966,0.068966,0.0,0.0,0.001472,0.001473,0.0,0.0,0.0,0.0,0.011481,0.0,0.010917,0.010499,9676.0,888.0,16619.0,6943.0,REGN
359,2023,28339.7,1698.0,33337.1,4997.4,0.192308,0.0,0.08,0.037037,0.0,0.0,0.017241,0.021277,0.004089,0.0,0.003719,0.0,0.019481,0.0,0.018315,0.04878,10626.0,996.0,12864.0,2238.0,REGN
360,2022,33102.6,1209.5,42346.8,9244.2,0.095238,0.181818,0.25,0.25,0.004739,0.0,0.003922,0.0,0.0,0.0,0.0,0.0,0.041667,0.142857,0.039216,0.061538,8951.0,862.0,13330.0,4379.0,ZTS
361,2023,17979.2,804.0,20281.2,2302.0,0.0625,0.0,0.028269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001848,0.019048,0.021622,0.0,0.017621,0.0,5327.0,509.0,6327.0,1000.0,ZTS
362,2022,30327.0,921.8,37897.65,7570.65,0.111111,0.25,0.056338,0.055556,0.037037,0.1,0.019231,0.081633,0.0,0.0,0.0,0.0,0.090909,0.285714,0.054054,0.061538,7724.0,708.0,11515.0,3791.0,SO
363,2023,13794.7,410.0,16938.9,3144.2,0.181818,0.0,0.117647,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035503,0.0,0.032937,0.026316,4288.0,338.0,5627.0,1339.0,SO
364,2022,18007.1,409.0,23761.0,5753.9,0.051282,0.0,0.083333,0.5,0.20339,0.0,0.173913,0.085106,0.023256,0.0,0.018519,0.0,0.25,0.0,0.214286,0.162162,3748.0,442.0,5844.0,2096.0,PGR
365,2023,10792.4,325.6,12777.5,1985.1,0.0125,0.0,0.032258,0.035714,0.0,0.0,0.015873,0.015873,0.0,0.0,0.0,0.0,0.003433,0.0,0.032258,0.035714,2375.0,169.0,3266.0,891.0,PGR
366,2022,38231.3,1795.5,60993.7,22762.4,0.2,0.25,0.2,1.0,0.058824,0.0,0.021277,0.024242,0.039216,0.0,0.017691,0.062016,0.068966,0.0,0.048246,0.043011,12666.0,1163.0,21886.0,9220.0,LRCX
367,2023,23437.5,1075.4,29915.8,6478.3,0.037634,0.0,0.03444,0.0625,0.0,0.0,0.0,0.0,0.129032,1.0,0.114286,0.036765,0.056075,0.0,0.040678,0.002933,8445.0,635.0,11060.0,2615.0,LRCX
368,2022,53243.3,2647.0,80695.95,27452.65,0.1,0.0,0.046784,0.021053,0.285714,0.068966,0.285714,0.083333,0.001249,0.0,0.022388,0.048387,0.055172,0.0,0.056338,0.088,13669.0,1337.0,23347.0,9678.0,CI
369,2023,29459.6,1265.5,39652.1,10192.5,0.333333,0.0,0.285714,0.054054,0.010959,0.0,0.010959,0.003143,0.016447,0.013514,0.015919,0.013423,0.009926,0.0,0.007968,0.023529,8485.0,699.0,11714.0,3229.0,CI
370,2022,152404.8,6610.6,190990.65,38585.85,0.074074,0.0625,0.060606,0.5,0.125,0.002484,0.04,0.034483,0.012382,0.5,0.010942,0.076923,0.017544,0.044444,0.017316,0.011364,29821.0,2638.0,38206.0,8385.0,ADS
371,2023,87920.3,5251.0,90254.5,2334.2,0.131148,0.004706,0.131148,0.0,0.046693,0.0,0.046332,0.030303,0.071429,0.055556,0.068966,0.0,0.020443,0.042553,0.020443,0.004662,16358.0,1749.0,16868.0,510.0,ADS
372,2022,375462.35,13593.4,435788.45,60326.1,0.236842,1.0,0.142292,0.148837,0.026019,0.25,0.022892,0.009857,0.016327,0.04878,0.012658,0.012121,0.029067,0.176471,0.026345,0.08,98051.0,8471.0,115041.0,16990.0,AIR
373,2023,165498.2,5794.5,207417.8,41919.6,0.041237,0.5,0.023904,0.025862,0.011801,0.030769,0.008884,0.013378,0.009434,0.088235,0.007449,0.008811,0.011971,0.0625,0.011488,0.036364,46094.0,3709.0,56445.0,10351.0,AIR
374,2022,187673.9,6800.6,218154.65,30480.75,0.031153,0.5,0.031056,0.04,0.014085,0.0,0.021277,0.047619,0.014528,0.0,0.012739,0.006472,0.110599,0.066667,0.080537,0.333333,34823.0,3127.0,40218.0,5395.0,ALV
375,2023,74702.7,3123.0,82764.1,8061.4,0.008749,0.0,0.007622,0.074074,0.007273,0.0,0.023529,0.029412,0.014545,0.0,0.011905,0.0,0.060606,0.0,0.0375,0.020151,13863.0,1306.0,15329.0,1466.0,ALV
376,2022,124688.85,4409.7,160350.65,35661.8,0.111111,0.2,0.071742,0.046512,0.002963,0.02439,0.001929,0.000735,0.034483,0.070175,0.027192,0.023669,0.034826,0.007018,0.026975,0.021505,32919.0,2841.0,40418.0,7499.0,BAS
377,2023,56900.4,1938.0,68746.3,11845.9,0.045662,0.181818,0.041068,0.071429,0.002747,0.0,0.001953,0.001311,0.010172,0.039958,0.064516,0.142857,0.021792,0.111111,0.019846,0.0,17706.0,1075.0,20014.0,2308.0,BAS
378,2022,143069.7,5159.5,178968.2,35898.5,0.107784,0.2,0.067416,0.067416,0.022346,0.104651,0.018957,0.017241,0.010101,0.08,0.008326,0.015936,0.067416,0.068966,0.027564,0.090909,32364.0,2701.0,42194.0,9830.0,BAYN
379,2023,64795.1,2785.0,77246.0,12450.9,0.074074,0.333333,0.045472,0.097087,0.001965,0.0,0.005865,0.024691,0.008795,0.0,0.009401,0.014347,0.0375,0.0,0.032787,0.025974,16718.0,1401.0,20541.0,3823.0,BAYN
380,2022,333830.35,9888.95,351966.95,18136.6,0.461538,0.125,0.461538,0.055556,0.2,0.0,0.064516,0.1,0.05,0.0,0.037037,0.01105,0.017504,0.184615,0.030303,0.035088,67149.0,5123.0,71989.0,4840.0,BMW
381,2023,210447.6,6737.0,211861.5,1413.9,0.035427,0.181818,0.033951,0.105263,0.002852,0.0,0.002846,0.0,0.001783,0.0,0.001783,0.0,0.060504,0.036254,0.060504,0.0,44893.0,3295.0,45116.0,223.0,BMW
382,2022,10157.65,909.0,12154.65,1997.0,0.137931,1.0,0.111111,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015209,0.1,0.075949,2736.0,528.0,3154.0,418.0,BEI
383,2023,7796.8,522.0,8087.8,291.0,0.083333,0.0,0.083333,0.2,0.000632,0.010471,0.000631,0.0,0.0,0.0,0.0,0.0,0.013699,0.0,0.013333,0.0,2166.0,318.0,2224.0,58.0,BEI
384,2022,7867.25,547.5,10029.5,2162.25,0.066667,0.0,0.166667,0.166667,0.0,0.0,0.071429,0.071429,0.0,0.0,0.0,0.0,0.015957,0.0,0.05,0.05,2154.0,324.0,2477.0,323.0,BNR
385,2023,7862.5,567.5,8158.5,296.0,0.048387,0.0,0.048387,0.0,0.001472,0.0,0.001472,0.0,0.0,0.0,0.0,0.0,0.010821,0.073171,0.01061,0.0,2055.0,287.0,2142.0,87.0,BNR
386,2022,9900.7,331.5,10271.7,371.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.2,0.133333,0.0,3470.0,182.0,3758.0,288.0,CON
387,2023,4990.9,268.5,5049.9,59.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857,0.0,0.017857,0.0,1619.0,114.0,1674.0,55.0,CON
388,2022,23379.95,1163.0,26449.1,3069.15,0.363636,0.2,0.363636,0.166667,0.0,0.0,0.010101,0.071429,0.003906,0.0,0.003891,0.0,0.065574,0.2,0.065574,0.111111,6051.0,712.0,7240.0,1189.0,1COV
389,2023,13656.2,607.0,13976.7,320.5,0.095238,0.25,0.095238,0.25,0.0,0.0,0.0,0.0,0.047619,0.0,0.047619,0.0,0.034884,0.034884,0.034682,0.0,4002.0,405.0,4124.0,122.0,1COV
390,2022,129211.6,10245.3,173132.55,43920.95,0.08,0.4,0.141538,0.186235,0.044944,0.04,0.035359,0.024096,0.096921,0.368932,0.092266,0.052174,0.15,0.067797,0.121622,0.044118,19686.0,5371.0,28585.0,8899.0,DBK
391,2023,58274.6,4665.0,86969.4,28694.8,0.032051,0.020478,0.032258,0.057554,0.008409,0.027027,0.004646,0.005571,0.023941,0.196721,0.033589,0.118421,0.012605,0.051724,0.018349,0.024048,10055.0,2640.0,17693.0,7638.0,DBK
392,2022,8531.4,447.0,9198.15,666.75,0.222222,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037,0.0,0.037037,0.0,2681.0,313.0,3653.0,972.0,DB1
393,2023,10335.7,520.0,10622.7,287.0,0.04918,0.0,0.046154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606,0.0,0.060606,0.0,3492.0,359.0,3654.0,162.0,DB1
394,2022,24311.1,1014.5,30472.0,6160.9,0.666667,0.0,0.111111,0.055556,0.055556,0.0,0.055556,0.125,0.0,0.0,0.0,0.0,0.012289,0.0,0.011645,0.028571,5543.0,614.0,8216.0,2673.0,DPW
395,2023,28242.0,973.5,30223.0,1981.0,0.083333,0.0,0.076923,0.125,0.144289,0.4,0.140169,0.25,0.5,0.0,0.142857,0.0,0.120755,0.0,0.120755,0.0,4007.0,378.0,4645.0,638.0,DPW
396,2022,41350.3,2049.0,46280.3,4930.0,0.25,1.0,0.140845,0.285714,0.041667,0.0,0.041667,0.04878,0.00073,0.0,0.000728,0.0,0.072289,0.0,0.067416,0.038462,12733.0,1495.0,14550.0,1817.0,DTE
397,2023,18040.0,735.0,19053.1,1013.1,0.070175,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.005146,0.0,0.005146,0.0,0.076923,0.0,0.068182,0.054054,5826.0,523.0,6185.0,359.0,DTE
398,2022,4120.0,169.5,4419.5,299.5,0.009288,0.0,0.009288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1747.0,148.0,1970.0,223.0,DWNI
399,2023,1670.0,94.5,1743.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012862,0.0,0.012862,0.0,651.0,60.0,671.0,20.0,DWNI
400,2022,27723.5,1425.5,43638.8,15915.3,0.5,0.0,0.045455,0.012121,0.020408,0.0,0.105263,0.105263,0.0,0.0,0.053691,0.108108,0.230769,0.003937,0.133333,0.1875,6529.0,722.0,9391.0,2862.0,FME
401,2023,13217.4,652.0,15514.6,2297.2,0.078947,0.0,0.083333,0.083333,0.0,0.0,0.011696,0.015152,0.015152,0.0,0.00312,0.0,0.052632,0.0,0.091954,0.15,3530.0,350.0,3912.0,382.0,FME
402,2022,5559.4,398.5,6563.9,1004.5,0.020305,0.0,0.020101,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.008621,0.0,0.008621,0.0,2179.0,300.0,3027.0,848.0,FRE
403,2023,3145.5,315.0,3411.0,265.5,0.029851,0.0,0.029851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028986,0.0,0.028986,0.0,981.0,163.0,1071.0,90.0,FRE
404,2022,8935.5,766.5,10635.2,1699.7,0.176471,1.0,0.166667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.117647,0.0,2242.0,416.0,3110.0,868.0,HEI
405,2023,2593.0,210.5,2705.0,112.0,0.014749,0.0,0.014749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,127.0,1052.0,68.0,HEI
406,2022,17351.5,997.5,22022.65,4671.15,0.060606,0.0,0.051948,0.111111,0.026359,1.0,0.5,0.5,0.25,1.0,0.153846,0.125,0.01222,0.0,0.008811,0.0,4031.0,510.0,5107.0,1076.0,HFG
407,2023,8582.5,753.5,10827.3,2244.8,0.2,0.0,0.2,0.181818,0.0,0.0,0.013423,0.015504,0.363636,0.0,0.166667,0.013812,0.023121,0.0,0.076923,0.076923,1879.0,355.0,2549.0,670.0,HFG
408,2022,48776.85,2250.0,56220.45,7443.6,0.097826,1.0,0.089744,1.0,0.0,0.0,0.01278,0.01278,0.0,0.0,0.0,0.0,0.171429,0.1,0.074534,0.052632,12430.0,1295.0,14701.0,2271.0,IFX
409,2023,30981.0,1381.0,32434.2,1453.2,0.0625,0.666667,0.111111,1.0,0.016447,0.0,0.016447,0.0,0.002838,0.0,0.002705,0.0,0.04428,0.0,0.043636,0.016393,7956.0,874.0,8580.0,624.0,IFX
410,2022,45188.65,1782.5,55899.15,10710.5,1.0,1.0,1.0,0.142857,0.086957,0.0,0.013333,0.018182,0.00885,0.0,0.026667,0.031496,0.333333,0.0,0.182927,0.076433,12159.0,1040.0,14835.0,2676.0,MBG
411,2023,9635.7,309.5,10662.2,1026.5,0.25,0.0,0.25,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06015,0.0,0.052402,0.0,2922.0,208.0,3080.0,158.0,MBG
412,2022,95757.9,2820.8,139957.65,44199.75,0.142857,0.25,0.059629,0.051282,0.006074,0.0,0.020202,0.024691,0.066667,0.0,0.040816,0.025641,0.059701,0.022222,0.039604,0.054795,26891.0,1991.0,43968.0,17077.0,MRK
413,2023,95156.2,4433.5,125433.7,30277.5,0.0625,0.245283,0.056338,0.061224,0.0,0.0,0.002123,0.007862,0.011461,0.0,0.005469,0.00625,0.2,0.0,0.050891,0.048583,26246.0,1913.0,36696.0,10450.0,MRK
414,2022,5633.95,421.0,6888.45,1254.5,0.183673,0.5,0.333333,0.333333,0.021277,0.0,0.021277,0.0,0.0,0.0,0.0,0.0,0.033333,0.0,0.044444,0.044444,2104.0,327.0,2952.0,848.0,MTX
415,2023,3111.0,244.5,3438.5,327.5,0.046154,0.166667,0.046154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,176.0,1144.0,65.0,MTX
